stocksymbol,weighted_avg_price
s46770,179.0
s46771,327.0
s46772,200.0
s46773,336.0
s46774,137.0
s46775,329.0
s46776,230.0
s46777,405.0
s46778,223.0
s46779,189.63488634228818
s4678,196.0
s46780,300.0
s46781,312.92741003998225
s46782,446.0
s46783,460.0
s46784,240.0
s46785,359.0
s46786,229.0
s46787,442.0
s46788,201.70156194109933
s46789,186.0
s4679,57.0
s46790,481.0
s46791,408.91422319474833
s46792,181.0
s46793,311.0
s46794,460.3011885695018
s46795,172.0
s46796,342.0
s46797,110.40972629521016
s46798,343.31782822670266
s46799,200.01241721854305
s468,382.0
s4680,287.0
s46800,322.0
s46801,309.120501371779
s46802,144.14775646514815
s46803,226.0
s46804,359.0
s46805,209.0
s46806,451.0
s46807,433.2720447894134
s46808,464.0
s46809,280.0
s4681,108.01095247408567
s46810,390.5519105984138
s46811,114.0
s46812,497.0
s46813,51.0
s46814,73.0
s46815,241.0
s46816,393.0
s46817,190.0
s46818,147.0
s46819,497.35135135135135
s4682,101.0
s46820,70.0
s46821,195.0
s46822,496.0
s46823,159.08652956664056
s46824,325.0
s46825,288.0
s46826,444.0
s46827,172.0
s46828,405.21479791395046
s46829,234.0
s4683,345.0
s46830,237.86434349719974
s46831,107.0
s46832,426.64784619128744
s46833,228.25534105534106
s46834,171.0
s46835,109.54766525166768
s46836,336.0
s46837,116.0
s46838,269.0
s46839,187.0
s4684,322.0
s46840,193.0
s46841,487.30236205942055
s46842,192.0
s46843,100.0
s46844,337.8493150684931
s46845,389.0
s46846,481.4659480909481
s46847,186.88641975308641
s46848,144.75216316440049
s46849,443.0
s4685,100.51935306193981
s46850,328.0
s46851,283.0
s46852,351.0
s46853,202.0
s46854,361.0
s46855,309.0
s46856,229.11785246617197
s46857,458.0
s46858,54.0
s46859,298.0
s4686,78.3337853635726
s46860,239.0
s46861,128.15332606324972
s46862,84.0
s46863,308.0
s46864,363.0
s46865,385.0
s46866,462.0
s46867,500.0
s46868,288.0
s46869,298.1744277049501
s4687,290.4230383458067
s46870,326.0
s46871,103.0
s46872,303.0
s46873,253.0
s46874,466.15047144081666
s46875,171.8201308959603
s46876,66.0
s46877,204.58820990318802
s46878,440.0
s46879,75.30556566024009
s4688,337.0
s46880,142.3291440540798
s46881,367.0
s46882,80.0
s46883,465.0
s46884,132.0
s46885,113.0
s46886,353.0
s46887,376.0
s46888,57.0
s46889,251.0
s4689,174.0
s46890,109.0
s46891,225.61632502987408
s46892,107.55512971698113
s46893,495.0
s46894,381.0
s46895,153.0
s46896,237.0
s46897,183.31721034870642
s46898,272.0
s46899,208.0
s469,194.0
s4690,449.5276898057006
s46900,91.0
s46901,141.0
s46902,108.0
s46903,99.0
s46904,492.81526028941926
s46905,333.43848074179743
s46906,204.0
s46907,256.5679810209424
s46908,55.9133519128452
s46909,163.0
s4691,120.0
s46910,253.83112729856978
s46911,247.0
s46912,92.0
s46913,299.0
s46914,257.0
s46915,78.0
s46916,500.0
s46917,430.0
s46918,136.3296283431747
s46919,206.42980189491817
s4692,251.4195459737293
s46920,474.0
s46921,394.7273822845829
s46922,306.0
s46923,95.0
s46924,92.0
s46925,124.0
s46926,123.1924449594438
s46927,375.81948056223047
s46928,410.0
s46929,478.0
s4693,164.67819952972792
s46930,206.0
s46931,478.0
s46932,82.0
s46933,151.0928355750755
s46934,143.23642439431913
s46935,392.0
s46936,236.0
s46937,258.40951520626317
s46938,129.0
s46939,442.66625723811194
s4694,273.0
s46940,96.38033820578963
s46941,353.0
s46942,483.0
s46943,123.0
s46944,371.19808666291505
s46945,483.0
s46946,343.34613424746374
s46947,394.0
s46948,427.6866239346341
s46949,417.0
s4695,154.80444041685547
s46950,213.24071082390952
s46951,471.0
s46952,290.0
s46953,73.0
s46954,179.41879108545774
s46955,313.0
s46956,320.0
s46957,482.0
s46958,462.0
s46959,230.60613349368612
s4696,142.0
s46960,500.0
s46961,194.0
s46962,354.0
s46963,150.0
s46964,464.1126174878952
s46965,476.0
s46966,93.0
s46967,231.0
s46968,259.0
s46969,363.93449311061505
s4697,260.0
s46970,293.0
s46971,295.6682242990654
s46972,494.0
s46973,262.0
s46974,457.0
s46975,233.0
s46976,136.0
s46977,317.0
s46978,414.0
s46979,171.77512246789354
s4698,97.0
s46980,451.27511806648766
s46981,322.9914087253229
s46982,260.0
s46983,191.48645369995955
s46984,200.0
s46985,238.0
s46986,320.66245310440394
s46987,387.0
s46988,380.0
s46989,376.0
s4699,180.25907351194405
s46990,89.0
s46991,368.0
s46992,227.1255546854607
s46993,107.0
s46994,81.0
s46995,355.7716301940618
s46996,433.3205577893746
s46997,349.0
s46998,128.58680555555554
s46999,382.0
s47,219.0
s470,301.0
s4700,411.0
s47000,248.70631424375918
s47001,315.6382889786819
s47002,169.0
s47003,487.0
s47004,205.32610939112487
s47005,311.0
s47006,280.0
s47007,296.0
s47008,346.0
s47009,383.58118361153265
s4701,83.16045717678492
s47010,440.71481163332925
s47011,287.0
s47012,384.3004576864399
s47013,146.0
s47014,333.0
s47015,119.0
s47016,174.0
s47017,456.81640625
s47018,109.65035959851419
s47019,192.0
s4702,308.0
s47020,124.67087342246657
s47021,493.0
s47022,392.0
s47023,473.0
s47024,290.5679410409949
s47025,251.0
s47026,122.22945736434109
s47027,283.0
s47028,342.0
s47029,150.0
s4703,304.0
s47030,303.4901500938086
s47031,117.0
s47032,263.0
s47033,130.4303624965931
s47034,333.0
s47035,283.0
s47036,438.0
s47037,256.8389169343736
s47038,119.97413912321947
s47039,484.7133198106829
s4704,413.4106059658558
s47040,137.5465640255351
s47041,293.0
s47042,280.0
s47043,287.0
s47044,290.0
s47045,423.0
s47046,328.0
s47047,106.0
s47048,74.0
s47049,262.0
s4705,301.2351186995673
s47050,149.0
s47051,387.0
s47052,255.0
s47053,452.0
s47054,164.0
s47055,211.0
s47056,207.0
s47057,186.0
s47058,203.0
s47059,180.75353079204854
s4706,433.0
s47060,196.0
s47061,229.24160114367405
s47062,203.65336400230018
s47063,254.0
s47064,238.47877358490567
s47065,314.4182890855457
s47066,415.6242520941364
s47067,80.0
s47068,349.71551822000225
s47069,181.0
s4707,216.4243129146205
s47070,471.0
s47071,179.20182200420462
s47072,251.0
s47073,81.0
s47074,389.0
s47075,345.0
s47076,164.0
s47077,240.0
s47078,358.0
s47079,162.0
s4708,373.0
s47080,187.0
s47081,328.0
s47082,300.6209415584416
s47083,484.0
s47084,481.0
s47085,157.0
s47086,199.0
s47087,215.45365853658538
s47088,234.0
s47089,233.0
s4709,230.0
s47090,265.84395903010034
s47091,86.94891791772275
s47092,152.0
s47093,440.7093312393666
s47094,458.0
s47095,206.25983791461275
s47096,52.63531333877932
s47097,407.0
s47098,307.0
s47099,146.33411124076235
s471,378.7427174975562
s4710,458.0
s47100,173.11968169761272
s47101,122.0
s47102,350.0
s47103,342.6578753499337
s47104,433.4638389647736
s47105,263.0
s47106,176.72847284728473
s47107,173.81444141689374
s47108,434.0
s47109,373.5510737776369
s4711,420.732369798156
s47110,407.0
s47111,105.91837912722235
s47112,80.0
s47113,198.0
s47114,87.14407814407815
s47115,204.0
s47116,420.8584395182405
s47117,346.0
s47118,210.0
s47119,448.0
s4712,422.0
s47120,79.0
s47121,87.0
s47122,110.0
s47123,244.0
s47124,68.70850567797247
s47125,215.0
s47126,452.0
s47127,65.00059854638735
s47128,196.0
s47129,85.0
s4713,187.65315315315314
s47130,398.0
s47131,144.0
s47132,114.0
s47133,277.18659935750344
s47134,55.0
s47135,302.0
s47136,241.0
s47137,258.59624653881656
s47138,88.0
s47139,307.3695090439276
s4714,233.85312149779156
s47140,159.0
s47141,444.0
s47142,383.01196961009174
s47143,444.0
s47144,70.0
s47145,455.53190452995614
s47146,247.2564483206532
s47147,215.0
s47148,208.0
s47149,86.0
s4715,354.0
s47150,97.0
s47151,464.42167704137677
s47152,171.0
s47153,233.0
s47154,495.0
s47155,78.0
s47156,409.0
s47157,260.0
s47158,157.0
s47159,344.0
s4716,139.6432929525157
s47160,218.0
s47161,185.0
s47162,268.0
s47163,73.0
s47164,323.0
s47165,338.53069845495054
s47166,401.0
s47167,102.0
s47168,104.81424766977364
s47169,389.0
s4717,215.0
s47170,190.51111111111112
s47171,249.0
s47172,198.0
s47173,53.4061687944865
s47174,182.96055074257427
s47175,477.0
s47176,222.0
s47177,155.77066364473404
s47178,262.0
s47179,412.10532687651335
s4718,298.0
s47180,332.0
s47181,52.0
s47182,193.0
s47183,168.0
s47184,358.0
s47185,210.0
s47186,207.0
s47187,454.0
s47188,164.67433899905572
s47189,77.0
s4719,98.84463080384536
s47190,222.0
s47191,265.88628726287266
s47192,398.0
s47193,367.0
s47194,164.10577655845145
s47195,332.0
s47196,165.0
s47197,169.15099715099714
s47198,473.29655870445345
s47199,404.0
s472,445.03622327790976
s4720,197.0
s47200,383.0
s47201,270.0
s47202,376.8425666451103
s47203,149.0
s47204,314.9070190816533
s47205,465.0
s47206,202.34875980664077
s47207,292.0
s47208,347.0
s47209,152.0
s4721,139.0
s47210,53.837964571031605
s47211,141.41166703564312
s47212,63.202288984263234
s47213,294.10207488671597
s47214,500.0
s47215,359.0
s47216,370.0
s47217,58.0
s47218,150.0
s47219,153.0
s4722,413.0
s47220,349.4042356500546
s47221,196.0
s47222,357.26544168391996
s47223,379.0
s47224,443.0
s47225,114.0
s47226,290.0
s47227,429.0
s47228,287.17937448896157
s47229,224.0
s4723,347.0
s47230,122.00658569962367
s47231,72.50155876169072
s47232,82.0
s47233,268.0
s47234,190.0
s47235,267.0
s47236,459.0
s47237,260.0
s47238,107.0
s47239,147.0
s4724,219.14717822176232
s47240,63.0
s47241,329.09213305174234
s47242,225.1754559301799
s47243,367.0
s47244,69.0
s47245,96.0
s47246,484.9242867224519
s47247,166.0
s47248,204.16553421959625
s47249,274.0
s4725,250.0
s47250,273.570042685293
s47251,194.11735941320293
s47252,87.0
s47253,331.0
s47254,315.0
s47255,334.28085011683544
s47256,237.4409090909091
s47257,409.0
s47258,259.05788721009765
s47259,358.0
s4726,296.0
s47260,332.0
s47261,77.0
s47262,331.14057063326374
s47263,405.0
s47264,136.0
s47265,267.6728947368421
s47266,351.0
s47267,318.0
s47268,356.0
s47269,129.0
s4727,178.0
s47270,175.08515987622485
s47271,455.0
s47272,65.18934539515014
s47273,456.0
s47274,261.0
s47275,496.24031653477715
s47276,75.0
s47277,326.0
s47278,243.0
s47279,283.35980796765773
s4728,278.3843820076507
s47280,198.07496653279784
s47281,119.0
s47282,162.49287501915316
s47283,211.206997359487
s47284,473.26494130202775
s47285,391.0
s47286,311.0
s47287,174.0
s47288,475.0
s47289,60.0
s4729,113.22868814552182
s47290,472.80950432944707
s47291,241.0
s47292,443.0
s47293,225.0
s47294,292.0
s47295,126.0
s47296,477.0
s47297,81.53709102688694
s47298,323.0
s47299,333.0
s473,193.0
s4730,117.0
s47300,442.0
s47301,357.10299003322257
s47302,145.0
s47303,79.0
s47304,479.0
s47305,318.0
s47306,491.0
s47307,227.0
s47308,101.0
s47309,352.28813078276664
s4731,315.3791921887319
s47310,368.0
s47311,254.6312884403091
s47312,69.53707305687388
s47313,83.0
s47314,108.0
s47315,124.6080571871883
s47316,319.0
s47317,470.0
s47318,92.26865671641791
s47319,382.0
s4732,228.0
s47320,159.0
s47321,336.0
s47322,271.0
s47323,461.0
s47324,373.0
s47325,367.0
s47326,332.0
s47327,361.29063762909743
s47328,257.0
s47329,467.0
s4733,130.0
s47330,97.0
s47331,155.0
s47332,122.0
s47333,351.1772937905468
s47334,301.0
s47335,262.0
s47336,447.0
s47337,250.02765237020316
s47338,467.0
s47339,378.9152521218173
s4734,488.8304876801963
s47340,199.0
s47341,466.0
s47342,492.0
s47343,136.9241645244216
s47344,485.0
s47345,349.0
s47346,66.0
s47347,55.0
s47348,493.0
s47349,350.0
s4735,347.00175788116724
s47350,245.0
s47351,474.0
s47352,433.0
s47353,406.0
s47354,356.0
s47355,336.0
s47356,398.835625303349
s47357,467.0
s47358,127.38846725608325
s47359,298.0
s4736,458.6112778281806
s47360,221.0
s47361,173.7936462507155
s47362,248.25371747211895
s47363,459.6191970288788
s47364,150.09598144596583
s47365,465.0
s47366,326.0
s47367,379.4072376226944
s47368,60.0
s47369,126.0
s4737,460.36495187980336
s47370,256.34282359847373
s47371,433.0234201494044
s47372,482.0
s47373,470.0
s47374,157.8949876746097
s47375,211.00429184549355
s47376,462.5596080874441
s47377,289.0
s47378,319.0
s47379,416.4372974918997
s4738,119.21821022480687
s47380,352.0
s47381,396.91919313926803
s47382,188.0
s47383,233.0
s47384,247.0
s47385,219.0
s47386,401.0
s47387,241.0
s47388,64.71504065040651
s47389,85.0
s4739,252.0
s47390,386.0
s47391,486.41449864498645
s47392,162.0
s47393,355.0
s47394,168.15055403070042
s47395,129.8875453446191
s47396,371.0
s47397,214.0
s47398,88.0
s47399,392.924981791697
s474,422.0
s4740,59.0
s47400,492.0
s47401,335.0
s47402,222.0
s47403,116.0
s47404,166.0
s47405,390.0
s47406,81.0
s47407,193.0
s47408,460.0
s47409,376.0
s4741,475.06404019885605
s47410,297.0
s47411,296.0
s47412,441.2154604250077
s47413,250.0
s47414,428.8516214177979
s47415,364.69309754706217
s47416,395.0
s47417,487.3345534407028
s47418,291.0
s47419,417.8355196770938
s4742,352.0
s47420,168.0
s47421,234.0
s47422,183.0
s47423,370.0
s47424,358.0
s47425,153.0
s47426,375.0
s47427,189.0
s47428,395.15556635877493
s47429,483.0
s4743,188.0
s47430,305.4735905647908
s47431,426.0
s47432,353.0
s47433,241.8505431538737
s47434,126.40741149222455
s47435,108.0
s47436,424.0
s47437,479.4983164983165
s47438,386.8366788321168
s47439,358.0
s4744,230.83991244622234
s47440,91.0
s47441,409.0
s47442,61.0
s47443,400.0
s47444,189.0
s47445,249.0
s47446,94.0
s47447,167.02258931236938
s47448,218.0
s47449,254.0
s4745,159.9240506329114
s47450,351.0
s47451,94.0
s47452,494.0
s47453,355.0
s47454,293.0
s47455,217.0
s47456,191.0
s47457,193.0
s47458,103.0
s47459,54.45814072932717
s4746,215.4590501863157
s47460,292.0
s47461,164.53236972232787
s47462,89.0
s47463,459.0
s47464,414.0
s47465,420.0
s47466,313.0
s47467,291.0
s47468,411.0
s47469,186.0
s4747,224.98703920110486
s47470,153.0
s47471,175.0
s47472,231.0
s47473,417.0
s47474,244.0
s47475,217.0
s47476,107.43367985631089
s47477,88.0
s47478,360.0
s47479,200.0
s4748,168.0
s47480,458.0
s47481,298.12076749435664
s47482,210.0
s47483,500.0
s47484,169.0
s47485,113.0
s47486,415.0
s47487,152.0
s47488,348.0
s47489,320.0
s4749,88.43586572438163
s47490,242.0
s47491,402.0
s47492,364.67728395061727
s47493,360.0
s47494,415.60935350756534
s47495,304.0
s47496,125.15793304221252
s47497,284.0
s47498,152.0
s47499,263.0
s475,124.0
s4750,240.0
s47500,259.0
s47501,167.0
s47502,444.0
s47503,179.0
s47504,436.03318597845714
s47505,294.0
s47506,333.0
s47507,59.0
s47508,311.0
s47509,73.45454545454545
s4751,185.0
s47510,88.0
s47511,191.0
s47512,172.0
s47513,487.0
s47514,469.33633010603967
s47515,88.40625
s47516,278.0
s47517,399.0
s47518,385.0
s47519,442.0
s4752,462.8197183098591
s47520,204.0
s47521,397.0
s47522,430.0
s47523,102.08808398950131
s47524,138.0
s47525,226.0
s47526,284.0
s47527,252.0
s47528,458.0
s47529,299.0
s4753,478.56837555528875
s47530,90.0
s47531,479.0
s47532,480.9773607995105
s47533,138.39788508090203
s47534,359.0
s47535,229.0
s47536,176.0
s47537,102.0
s47538,61.0
s47539,399.0
s4754,245.0
s47540,271.0
s47541,435.0
s47542,156.0
s47543,351.0
s47544,297.0
s47545,488.06366372494006
s47546,70.0
s47547,178.0
s47548,68.21235175654509
s47549,346.0
s4755,291.0
s47550,426.0
s47551,98.0
s47552,312.0
s47553,470.0
s47554,196.81444509688785
s47555,348.9833926453144
s47556,310.0
s47557,381.1184906029757
s47558,228.60833775889537
s47559,462.0
s4756,116.71172805426295
s47560,247.0
s47561,421.0
s47562,387.0
s47563,107.0
s47564,459.0
s47565,92.0
s47566,347.0
s47567,67.03837920489296
s47568,333.0
s47569,477.0
s4757,118.39410893532994
s47570,57.0
s47571,294.0
s47572,153.0
s47573,232.0
s47574,144.0
s47575,485.1193190015871
s47576,76.0
s47577,112.0
s47578,130.0
s47579,159.0
s4758,483.0
s47580,316.0
s47581,152.59691610767487
s47582,212.0
s47583,142.0
s47584,389.0
s47585,420.0
s47586,349.4897856495924
s47587,337.4926769731489
s47588,330.34430856067735
s47589,68.36832839881572
s4759,443.0
s47590,409.85920820374884
s47591,226.9277414439012
s47592,372.61719381097373
s47593,346.0
s47594,292.266897247442
s47595,134.0
s47596,168.0597667638484
s47597,492.0
s47598,368.0
s47599,287.5104591019362
s476,429.0
s4760,340.0
s47600,490.0
s47601,463.0
s47602,95.0
s47603,297.0
s47604,305.0
s47605,209.0
s47606,282.0
s47607,294.0
s47608,109.8554249795026
s47609,446.0
s4761,439.0
s47610,98.0
s47611,182.34262267054197
s47612,60.0
s47613,324.0
s47614,222.0747559274756
s47615,258.0
s47616,224.90172343044728
s47617,134.0
s47618,156.0
s47619,446.2648830616584
s4762,367.0
s47620,187.0
s47621,418.3351882160393
s47622,449.0
s47623,381.48764360690967
s47624,455.0
s47625,90.0
s47626,74.0
s47627,233.0
s47628,112.64709362520337
s47629,393.0
s4763,88.0
s47630,472.0
s47631,201.0
s47632,56.0
s47633,185.17828625908712
s47634,120.0
s47635,116.0
s47636,401.0
s47637,302.0
s47638,364.0
s47639,420.442033439882
s4764,255.0
s47640,377.0
s47641,475.0
s47642,134.0
s47643,131.0
s47644,291.0
s47645,297.38413392655156
s47646,326.0
s47647,333.0
s47648,53.0
s47649,463.5684118333982
s4765,499.0
s47650,117.0
s47651,259.4628460417679
s47652,405.0
s47653,106.69565217391305
s47654,256.0
s47655,482.0
s47656,399.0
s47657,332.0
s47658,51.0
s47659,416.7453664700927
s4766,125.0
s47660,233.23610631687953
s47661,82.0
s47662,266.0
s47663,226.0
s47664,340.0
s47665,126.0
s47666,384.0
s47667,406.0
s47668,88.18865058087579
s47669,101.0
s4767,91.0
s47670,312.0
s47671,176.0
s47672,298.38735129137643
s47673,179.0
s47674,410.0
s47675,153.0
s47676,59.4205237084218
s47677,299.0
s47678,138.89943881245475
s47679,252.4254925670389
s4768,206.0
s47680,382.056614412992
s47681,194.0
s47682,452.0
s47683,259.82492075103636
s47684,224.85679921822145
s47685,197.29447852760737
s47686,461.0
s47687,241.0
s47688,174.0
s47689,363.38104639684104
s4769,289.0
s47690,301.4754079973081
s47691,305.0
s47692,287.0
s47693,427.0
s47694,369.0
s47695,75.0
s47696,253.0
s47697,436.0
s47698,473.0
s47699,398.0
s477,147.602607042636
s4770,214.0
s47700,73.0
s47701,365.0
s47702,272.0
s47703,214.0
s47704,304.0
s47705,279.0
s47706,194.0
s47707,464.0
s47708,173.0
s47709,203.0
s4771,264.0
s47710,240.85073690812166
s47711,352.0
s47712,476.0
s47713,130.0
s47714,96.12939673806248
s47715,471.0
s47716,104.0
s47717,485.0
s47718,429.0
s47719,174.63648468708388
s4772,324.0
s47720,120.0
