stocksymbol,time,quantity,price,unweighted_moving_avg_price
s27012,39315,937,109,109.0
s8171,39316,267,480,480.0
s47095,39317,3110,207,207.0
s18581,39318,6523,401,399.5
s42326,39319,3978,81,81.0
s59115,39320,8728,207,207.0
s3179,39321,3484,314,314.0
s23556,39322,289,331,331.0
s26419,39323,9771,159,159.0
s26595,39324,4858,158,158.0
s67969,39325,9461,348,348.0
s36331,39326,7593,193,191.5
s32226,39327,4849,388,388.0
s11857,39328,632,95,95.0
s39335,39329,1506,200,200.0
s2404,39330,4625,97,97.0
s8015,39331,5374,91,91.0
s56872,39332,1235,457,457.0
s48880,39333,6774,196,196.0
s30165,39334,9649,497,497.0
s44613,39335,7235,369,368.5
s60201,39336,5335,271,271.0
s14526,39337,7951,323,321.5
s9132,39338,5689,346,346.0
s24960,39339,7634,54,56.0
s35638,39340,7717,144,143.5
s65250,39341,6751,288,289.3333333333333
s19722,39342,5588,123,123.0
s26724,39343,6556,457,457.0
s61399,39344,7517,243,243.0
s64916,39345,9875,296,297.5
s40930,39346,3399,489,487.5
s20969,39347,6862,97,97.0
s44029,39348,2656,188,188.0
s17353,39349,3314,429,429.0
s39522,39350,9451,408,408.0
s18136,39351,282,123,123.0
s34406,39352,760,332,332.0
s30718,39353,3280,58,58.0
s34081,39354,6257,202,202.0
s44245,39355,561,469,469.0
s15537,39356,5580,98,98.0
s1080,39357,1253,148,148.0
s58784,39358,6468,303,305.6666666666667
s68667,39359,9623,379,380.5
s52757,39360,8305,375,375.0
s69854,39361,5906,286,286.0
s2416,39362,7594,463,465.5
s58160,39363,7922,317,317.0
s40788,39364,8293,75,75.0
s41262,39365,5210,475,475.0
s66367,39366,6839,75,75.0
s43462,39367,2875,60,60.0
s12967,39368,5888,177,177.0
s1924,39369,6871,80,82.0
s51915,39370,2389,272,271.5
s14092,39371,4414,409,408.5
s9169,39372,6750,91,91.0
s57289,39373,4774,407,407.0
s42045,39374,9118,185,185.0
s46204,39375,4111,149,149.0
s21593,39376,5337,385,385.0
s29792,39377,179,493,493.0
s19114,39378,4286,476,476.0
s47668,39379,9079,88,88.5
s27504,39380,6791,443,443.0
s41795,39381,3201,385,385.0
s28301,39382,7102,479,482.0
s19150,39383,9661,474,474.0
s39520,39384,6690,267,267.0
s4432,39385,3751,226,224.5
s17681,39386,3893,435,435.0
s30297,39387,6062,255,255.0
s10299,39388,7032,311,311.0
s66080,39389,281,469,469.0
s44294,39390,909,188,188.0
s24517,39391,1195,70,70.0
s67850,39392,1831,317,316.5
s33817,39393,8575,428,430.0
s64818,39394,5530,370,370.0
s6630,39395,4748,304,304.0
s23786,39396,574,173,173.0
s55605,39397,1280,153,153.0
s27375,39398,1354,250,250.0
s1495,39399,6708,248,248.0
s7130,39400,4726,59,59.0
s67556,39401,9860,351,351.0
s48486,39402,5778,124,124.0
s44658,39403,2782,358,358.0
s34003,39404,3689,86,86.0
s54904,39405,1675,353,355.0
s37076,39406,8823,193,193.0
s27023,39407,6131,134,134.0
s48602,39408,3272,193,191.5
s30205,39409,3723,454,454.0
s25609,39410,3957,437,437.0
s42393,39411,3542,124,124.0
s35655,39412,8268,178,178.0
s33168,39413,2767,322,321.5
s46393,39414,4768,92,92.0
s22999,39415,6557,89,89.0
s56948,39416,7956,488,488.0
s51786,39417,5988,393,393.0
s52645,39418,5114,235,233.5
s33345,39419,7605,492,492.0
s31796,39420,8325,157,157.0
s42389,39421,8551,475,475.0
s39984,39422,5464,190,190.0
s25853,39423,2475,467,467.0
s41689,39424,9621,304,304.0
s51423,39425,6052,490,490.0
s50480,39426,8878,163,163.0
s54863,39427,8072,153,153.0
s29991,39428,3660,137,135.5
s33523,39429,9375,99,99.0
s12020,39430,3567,121,121.0
s21712,39431,7921,414,414.0
s26869,39432,9878,406,406.0
s9383,39433,1237,344,344.0
s10112,39434,3214,454,454.0
s31475,39435,2896,98,98.0
s60400,39436,4488,292,289.5
s54849,39437,6060,101,101.0
s37186,39438,8407,199,199.0
s56228,39439,8816,221,220.0
s59497,39440,252,336,336.0
s53211,39441,6328,271,271.0
s53398,39442,6229,361,361.0
s61464,39443,5833,346,346.0
s33223,39444,9469,486,486.0
s47952,39445,5609,354,354.0
s18504,39446,7449,428,428.0
s19463,39447,8533,316,318.0
s1602,39448,8721,476,478.0
s37626,39449,9712,327,327.0
s55799,39450,2218,214,211.5
s40943,39451,4809,352,352.0
s54575,39452,1922,66,68.5
s43455,39453,7998,141,141.0
s62766,39454,9836,141,141.0
s21459,39455,3293,101,101.0
s9271,39456,5983,272,272.0
s36228,39457,1809,101,104.33333333333333
s62050,39458,1627,303,303.0
s48667,39459,7051,492,492.0
s56183,39460,9188,62,62.0
s2059,39461,624,262,262.0
s20949,39462,1187,369,369.0
s49628,39463,1819,174,174.0
s16081,39464,2540,170,170.0
s34974,39465,6568,288,288.0
s19822,39466,1406,360,360.0
s35926,39467,4692,418,416.5
s18269,39468,1378,247,247.0
s50976,39469,7549,192,192.0
s886,39470,7120,371,371.0
s31752,39471,2632,166,166.0
s57214,39472,4945,256,255.5
s6946,39473,6477,135,135.0
s65678,39474,2923,85,87.0
s61432,39475,5704,229,229.66666666666666
s20632,39476,3935,432,432.0
s22699,39477,9622,165,165.0
s23230,39478,7174,146,146.0
s34881,39479,6328,417,417.0
s52818,39480,7263,83,83.0
s12701,39481,4572,78,80.0
s33757,39482,4215,94,94.0
s2741,39483,7681,68,65.5
s47621,39484,5086,417,417.0
s27188,39485,8731,195,195.0
s4628,39486,3602,175,175.0
s31764,39487,7735,387,387.5
s17954,39488,640,327,327.0
s55597,39489,5627,56,56.0
s37304,39490,6339,80,80.0
s62972,39491,3515,274,272.5
s57304,39492,5872,190,190.0
s67849,39493,925,109,109.0
s43454,39494,5487,213,213.0
s59821,39495,6437,329,329.0
s68554,39496,5402,76,76.0
s6733,39497,2131,100,98.0
s58281,39498,2668,73,73.0
s69206,39499,9960,310,310.0
s37198,39500,5829,179,179.0
s60404,39501,593,381,376.5
s61426,39502,4653,68,68.0
s47785,39503,7911,405,405.0
s32510,39504,8552,432,432.0
s43740,39505,6156,152,152.0
s27131,39506,3161,105,105.0
s5881,39507,4677,154,154.0
s60885,39508,8828,75,75.0
s57698,39509,3719,198,200.25
s9620,39510,8992,185,186.0
s49064,39511,408,434,434.0
s10379,39512,5999,60,60.0
s24543,39513,3034,201,201.0
s2648,39514,1941,359,359.0
s17030,39515,5860,203,203.0
s28110,39516,7259,409,409.0
s41285,39517,384,365,364.0
s17698,39518,1461,451,453.5
s26469,39519,6909,262,262.0
s56958,39520,5230,107,107.0
s46449,39521,9186,52,52.0
s66074,39522,9250,316,317.5
s1941,39523,2032,151,151.0
s69728,39524,4340,345,345.0
s6825,39525,2417,493,488.3333333333333
s60746,39526,2409,382,382.0
s30463,39527,2398,83,83.0
s3001,39528,9018,342,342.0
s32980,39529,3236,85,84.5
s30610,39530,4744,389,389.0
s69274,39531,3323,181,179.5
s9339,39532,4723,209,209.0
s4151,39533,7882,92,92.0
s20042,39534,3923,168,168.0
s52776,39535,3888,428,428.0
s1769,39536,7289,266,266.0
s11970,39537,7168,175,175.0
s60898,39538,3007,254,254.0
s37205,39539,2196,240,240.0
s68458,39540,5726,199,199.0
s12360,39541,7622,429,428.0
s25216,39542,2163,101,101.0
s46509,39543,992,323,323.0
s61858,39544,7464,273,273.0
s41454,39545,1850,313,313.0
s2333,39546,2471,391,391.0
s61150,39547,9834,393,393.0
s25909,39548,5427,266,266.0
s20647,39549,8625,68,68.0
s31642,39550,6846,209,209.0
s7566,39551,5817,240,240.0
s29361,39552,7335,385,385.0
s57836,39553,6388,352,349.5
s68756,39554,6572,427,427.0
s28603,39555,2735,72,70.0
s20200,39556,1915,423,423.0
s68950,39557,5026,96,96.0
s13315,39558,6591,197,197.0
s67039,39559,2395,117,117.0
s52431,39560,9846,216,216.0
s26944,39561,213,76,76.0
s367,39562,8270,136,136.0
s3385,39563,2395,202,201.0
s39715,39564,2377,217,217.0
s7151,39565,2065,95,95.0
s10137,39566,5752,95,95.0
s67860,39567,5755,170,170.0
s24427,39568,7060,487,487.0
s3534,39569,4474,282,282.0
s53030,39570,8121,156,156.0
s31468,39571,1369,171,171.0
s8134,39572,6138,461,458.5
s43976,39573,1745,370,371.0
s32103,39574,3213,168,167.5
s20264,39575,219,497,497.0
s68409,39576,8275,351,351.0
s49250,39577,3158,116,116.0
s41667,39578,5575,59,62.666666666666664
s42948,39579,4215,271,271.0
s53097,39580,5239,257,257.0
s42714,39581,9410,123,123.0
s13899,39582,9738,367,363.6
s47005,39583,6098,311,311.0
s7196,39584,1069,221,221.0
s33204,39585,4413,500,500.0
s22575,39586,8417,371,372.5
s7947,39587,600,421,421.0
s11208,39588,9554,330,330.0
s19081,39589,1450,53,53.0
s1366,39590,8919,236,236.0
s17735,39591,9129,441,441.0
s63383,39592,5281,161,161.0
s64351,39593,1228,106,106.0
s51906,39594,8143,449,449.0
s38671,39595,3774,452,452.0
s62069,39596,5719,214,214.0
s7126,39597,443,447,447.0
s60634,39598,3175,220,220.0
s66108,39599,6111,457,457.0
s39186,39600,5410,351,351.0
s56699,39601,1481,158,158.0
s12146,39602,7046,363,363.0
s13847,39603,9463,94,94.0
s5827,39604,3526,156,156.0
s18516,39605,973,149,149.0
s327,39606,6193,474,474.0
s7756,39607,4704,232,232.0
s36554,39608,6248,229,229.0
s34137,39609,6712,440,440.0
s28678,39610,9362,102,96.75
s30875,39611,9800,497,497.0
s35023,39612,5716,257,257.5
s56791,39613,4360,161,161.0
s37878,39614,816,165,163.0
s15918,39615,7378,272,272.0
s32601,39616,5792,394,394.0
s63157,39617,1523,389,389.0
s34952,39618,1443,416,416.0
s9116,39619,3510,421,421.0
s8490,39620,421,390,390.0
s41378,39621,8646,177,177.0
s43177,39622,6707,358,358.0
s18683,39623,3094,300,302.6666666666667
s44453,39624,1361,334,334.0
s31181,39625,1710,67,65.0
s52074,39626,5440,155,154.5
s20104,39627,8563,106,106.0
s31945,39628,7501,144,144.0
s14885,39629,1851,208,208.0
s11998,39630,7429,444,444.0
s34142,39631,192,238,237.5
s61172,39632,8565,423,423.0
s52440,39633,9384,337,337.0
s20002,39634,1567,310,311.5
s32609,39635,733,229,229.0
s38364,39636,4368,260,260.0
s66942,39637,9247,411,411.0
s11055,39638,4876,413,413.0
s61675,39639,1064,339,339.0
s60332,39640,2436,289,290.5
s27076,39641,1888,397,397.0
s121,39642,675,64,66.5
s35921,39643,6799,51,51.0
s12300,39644,8095,180,180.0
s45303,39645,4970,110,112.5
s69215,39646,6727,207,209.0
s30251,39647,2537,219,219.0
s17230,39648,2670,318,318.0
s25348,39649,479,218,218.0
s1539,39650,3645,210,210.0
s9527,39651,841,236,236.0
s29237,39652,3744,163,163.0
s29783,39653,2988,264,264.0
s11684,39654,6449,51,51.0
s28806,39655,607,93,93.0
s68361,39656,3777,145,145.0
s53599,39657,8366,359,359.0
s48238,39658,8412,384,384.0
s65687,39659,4086,396,396.0
s15875,39660,3510,258,258.0
s13156,39661,3386,151,151.0
s47651,39662,2852,261,261.0
s24987,39663,7722,193,193.0
s1516,39664,8566,443,443.0
s54279,39665,6222,281,281.0
s6266,39666,8135,155,155.0
s56150,39667,5786,342,342.0
s56042,39668,7712,263,263.0
s38562,39669,5445,227,227.0
s67591,39670,5113,355,357.0
s66717,39671,6882,256,256.0
s4543,39672,1648,77,77.0
s11394,39673,3646,456,456.0
s4821,39674,7024,468,468.0
s38755,39675,4732,301,301.0
s44800,39676,2703,82,82.0
s62078,39677,8979,197,197.0
s46400,39678,9916,204,204.0
s35056,39679,7117,446,446.0
s10431,39680,653,205,205.0
s29696,39681,6581,256,256.0
s20506,39682,5680,280,280.0
s24802,39683,1986,368,368.0
s5601,39684,6561,348,348.0
s19726,39685,3579,136,136.0
s23548,39686,9302,166,166.5
s3175,39687,5648,358,358.0
s6242,39688,8319,407,407.0
s64987,39689,1600,472,472.0
s53340,39690,3571,206,206.0
s51029,39691,373,397,397.0
s69718,39692,1892,364,363.5
s59985,39693,6046,238,238.0
s66415,39694,6175,474,474.0
s13236,39695,6646,135,135.0
s66476,39696,8725,203,203.0
s66472,39697,9478,172,172.0
s1360,39698,4726,420,420.0
s9312,39699,2812,244,244.0
s29398,39700,5863,208,208.0
s7281,39701,9781,200,200.0
s43341,39702,5656,454,454.0
s30163,39703,3961,129,129.0
s33601,39704,4318,252,254.0
s1687,39705,9228,444,444.0
s30713,39706,7721,272,272.5
s40327,39707,707,453,453.0
s66954,39708,4955,232,232.0
s31332,39709,3654,430,430.5
s25220,39710,1018,463,463.0
s66957,39711,9672,408,408.0
s22443,39712,1137,492,492.0
s20290,39713,3832,456,456.0
s67881,39714,259,318,318.0
s26007,39715,9075,78,78.0
s34371,39716,1204,399,399.0
s45364,39717,2183,243,243.0
s68407,39718,2225,457,457.0
s61270,39719,2519,60,61.5
s3151,39720,5012,396,396.0
s49060,39721,6922,491,491.5
s22611,39722,5082,308,308.0
s58166,39723,6002,102,102.0
s64427,39724,6245,122,119.5
s35237,39725,8333,52,52.0
s4034,39726,6124,207,207.0
s54463,39727,2470,468,468.0
s54086,39728,5107,289,289.0
s11352,39729,4276,352,352.0
s56989,39730,8023,125,125.0
s62893,39731,7228,86,86.0
s49256,39732,6873,451,451.0
s39918,39733,1580,416,416.0
s11649,39734,8519,491,491.0
s68725,39735,7743,230,230.0
s57404,39736,4427,59,59.0
s28661,39737,7725,159,159.0
s12147,39738,3630,193,193.0
s10448,39739,2384,354,352.5
s57530,39740,5194,354,352.5
s29441,39741,1782,246,246.0
s63510,39742,220,267,269.0
s33893,39743,4386,54,54.5
s32234,39744,7087,194,197.0
s11757,39745,4884,457,457.0
s9295,39746,5373,224,224.0
s12770,39747,6782,493,493.0
s44362,39748,329,221,221.0
s67599,39749,4024,329,329.0
s22405,39750,477,368,368.0
s13842,39751,8482,130,130.0
s49572,39752,8309,441,440.5
s44077,39753,5283,293,293.0
s4213,39754,1468,349,351.0
s20237,39755,3807,405,405.0
s28891,39756,155,352,352.0
s57311,39757,6245,463,463.0
s62455,39758,1172,99,99.0
s68064,39759,7071,165,163.33333333333334
s38450,39760,7816,301,301.0
s28988,39761,7262,451,451.0
s12056,39762,7427,416,416.0
s1057,39763,3266,261,261.0
s68732,39764,9089,452,452.0
s34624,39765,5938,372,372.0
s67786,39766,9541,469,469.0
s29870,39767,6567,225,225.0
s67351,39768,5918,395,395.0
s61592,39769,5472,109,109.0
s66385,39770,7661,106,106.0
s55576,39771,3847,239,239.0
s19049,39772,6488,472,472.0
s15431,39773,2351,180,180.0
s6277,39774,2796,102,102.0
s26688,39775,3782,408,409.5
s27251,39776,2792,84,84.0
s14760,39777,8266,174,177.2
s3139,39778,3872,230,230.0
s47185,39779,6110,210,210.0
s66969,39780,2071,237,237.0
s36851,39781,4499,165,165.0
s16174,39782,5218,483,483.0
s36824,39783,304,82,82.0
s68008,39784,2031,105,105.0
s40878,39785,7880,419,419.0
s49985,39786,6272,121,121.0
s62401,39787,2546,452,449.5
s4882,39788,8636,425,422.5
s22660,39789,8704,235,235.0
s22629,39790,2527,111,108.5
s48214,39791,8324,230,230.0
s58100,39792,4714,498,498.0
s9754,39793,1612,349,349.0
s21660,39794,6494,408,408.0
s16008,39795,4796,330,330.0
s53208,39796,186,220,222.0
s62975,39797,8123,164,164.0
s44350,39798,9914,165,165.0
s11501,39799,4874,475,474.5
s21764,39800,3261,343,343.0
s58706,39801,3991,299,300.5
s6193,39802,1071,86,86.0
s18894,39803,8662,68,68.0
s11787,39804,556,353,353.0
s50433,39805,6883,340,340.0
s8913,39806,7122,264,264.0
s55559,39807,4036,268,268.0
s34587,39808,8594,181,181.0
s55326,39809,8755,93,93.0
s60852,39810,1054,158,158.0
s32243,39811,5541,275,275.0
s65182,39812,6768,65,67.0
s23847,39813,6152,127,127.0
s5297,39814,1478,264,264.0
s15400,39815,4801,134,134.0
s55819,39816,240,217,217.0
s64353,39817,3070,451,451.0
s23064,39818,8202,318,320.0
s56404,39819,5654,84,84.0
s65396,39820,7411,379,379.0
s44632,39821,5634,114,114.0
s10527,39822,155,360,362.5
s50072,39823,5933,243,243.0
s11598,39824,5245,390,393.0
s42472,39825,9542,85,85.0
s20654,39826,952,426,426.0
s19730,39827,3200,64,64.0
s36942,39828,7031,443,443.0
s55022,39829,6571,497,498.5
s43533,39830,9915,57,55.5
s26614,39831,3939,197,197.0
s891,39832,5636,188,188.0
s32204,39833,6392,84,84.0
s31141,39834,3364,500,499.0
s60618,39835,5642,174,174.0
s272,39836,1338,486,486.0
s13136,39837,1860,315,315.0
s19113,39838,9726,449,449.0
s4712,39839,1722,422,422.0
s30854,39840,7561,189,189.0
s42425,39841,4563,52,52.0
s5517,39842,8209,346,345.0
s52242,39843,7228,127,125.5
s62101,39844,9732,109,109.0
s28465,39845,3956,270,270.0
s867,39846,9231,62,62.0
s25345,39847,4363,180,181.5
s61181,39848,7801,132,132.0
s9491,39849,4867,313,315.0
s3225,39850,2946,145,145.0
s2467,39851,367,333,333.0
s31293,39852,5151,385,386.3333333333333
s34179,39853,7354,412,412.0
s68353,39854,2630,180,179.0
s60302,39855,2834,328,328.0
s46366,39856,8589,480,480.0
s54570,39857,5288,287,287.0
s61114,39858,3159,130,130.0
s46397,39859,8688,317,317.0
s57080,39860,2475,128,125.5
s47599,39861,9930,286,286.0
s38040,39862,5069,105,105.0
s61768,39863,9027,491,491.0
s9155,39864,8313,345,347.0
s33907,39865,6284,68,66.0
s5859,39866,654,368,368.0
s65198,39867,2229,262,262.0
s19595,39868,2116,426,426.0
s39591,39869,7878,257,256.0
s29266,39870,687,453,451.0
s1913,39871,717,190,190.0
s10440,39872,8232,432,432.0
s59189,39873,5379,197,196.5
s63266,39874,3140,132,132.0
s52886,39875,7548,140,140.0
s47618,39876,430,156,156.0
s28913,39877,1213,466,466.0
s43894,39878,8921,362,362.0
s9678,39879,390,82,82.0
s2074,39880,7960,97,97.0
s67916,39881,2774,215,215.0
s31238,39882,431,60,60.0
s62714,39883,1467,276,276.0
s23577,39884,7189,136,136.0
s43114,39885,3733,234,234.0
s65042,39886,9449,440,440.0
s32433,39887,3667,259,257.5
s10904,39888,6849,72,73.5
s55567,39889,6423,162,164.33333333333334
s36450,39890,7529,152,152.0
s30069,39891,8905,99,98.5
s49495,39892,7427,230,230.0
s11968,39893,228,372,372.0
s37441,39894,1806,474,473.5
s20820,39895,1642,295,295.0
s35126,39896,4664,293,292.5
s56617,39897,737,73,71.5
s318,39898,9015,252,251.5
s42519,39899,198,296,296.0
s7731,39900,1421,290,290.0
s35754,39901,6135,261,263.0
s58786,39902,8481,358,358.0
s59998,39903,5686,194,194.0
s64784,39904,1092,162,162.0
s59988,39905,7568,345,345.0
s40721,39906,6119,384,386.5
s27077,39907,5405,142,142.0
s69782,39908,7987,208,208.0
s6638,39909,8995,279,279.0
s66539,39910,6606,269,269.0
s54670,39911,5585,54,54.0
s65716,39912,4056,270,270.0
s39261,39913,5389,271,271.0
s45056,39914,5475,323,323.0
s60262,39915,7267,387,387.0
s33284,39916,9289,341,341.0
s9505,39917,2560,364,364.0
s13414,39918,7092,294,294.0
s20746,39919,803,174,174.0
s36843,39920,2486,124,124.0
s681,39921,6743,187,187.0
s57138,39922,7390,207,207.0
s69798,39923,667,381,381.0
s34382,39924,9920,171,171.0
s52408,39925,488,87,87.0
s10572,39926,4959,339,339.0
s66705,39927,8436,84,84.0
s34168,39928,1402,387,389.5
s9441,39929,9981,499,499.0
s53055,39930,1977,116,116.0
s12512,39931,8314,488,488.0
s29727,39932,3018,423,420.5
s61350,39933,2842,290,291.5
s38861,39934,5720,64,64.5
s41084,39935,9556,366,366.0
s7871,39936,2898,431,430.0
s5771,39937,8484,474,472.5
s69727,39938,9256,440,440.0
s315,39939,9281,467,467.0
s12133,39940,5715,464,464.0
s27972,39941,462,273,273.0
s17338,39942,952,210,210.0
s50505,39943,2975,55,55.0
s30393,39944,2109,204,204.0
s67495,39945,415,393,393.0
s23289,39946,4575,435,435.0
s13768,39947,2104,325,325.0
s29805,39948,5138,477,477.0
s54731,39949,8903,387,387.0
s61835,39950,8012,473,473.0
s27770,39951,8030,375,375.0
s36006,39952,8466,51,51.0
s64368,39953,2505,93,93.0
s2320,39954,4363,173,173.0
s11525,39955,332,282,282.0
s29095,39956,2005,357,357.0
s50226,39957,307,239,239.0
s62866,39958,4918,466,468.5
s48074,39959,5581,211,211.0
s13860,39960,3722,471,471.0
s67817,39961,9025,310,310.0
s13379,39962,8482,460,460.0
s58820,39963,3300,329,323.75
s24774,39964,6621,460,461.5
s23585,39965,5467,177,175.5
s58121,39966,5905,454,454.0
s56501,39967,6754,265,265.0
s54398,39968,4452,375,375.0
s6540,39969,6372,496,495.6666666666667
s39037,39970,4943,207,207.0
s13050,39971,398,255,255.0
s51473,39972,7858,215,215.0
s69114,39973,7893,177,177.0
s49106,39974,6258,164,164.0
s13570,39975,6803,442,442.0
s2924,39976,7013,288,288.0
s20167,39977,8323,241,241.0
s25126,39978,4894,176,173.5
s16363,39979,2451,424,419.6666666666667
s32974,39980,5944,192,192.0
s33003,39981,3966,489,489.0
s29967,39982,6861,123,122.5
s7558,39983,4015,421,421.0
s59383,39984,8480,485,485.0
s60511,39985,6012,56,56.5
s41803,39986,7022,112,111.0
s47062,39987,1846,203,203.0
s49714,39988,2129,369,370.5
s21793,39989,276,495,495.0
s43394,39990,1417,488,488.0
s44006,39991,452,286,286.0
s19110,39992,8558,395,395.0
s37498,39993,6324,252,252.0
s33765,39994,8043,470,470.5
s45540,39995,7003,347,347.0
s31973,39996,6368,131,131.0
s16329,39997,7000,440,440.0
s16129,39998,9687,348,348.0
s6599,39999,5186,200,200.0
s35477,40000,768,470,470.8
s39676,40001,6426,344,344.5
s65581,40002,4426,290,290.0
s40715,40003,6661,174,173.5
