stocksymbol,time,quantity,price
s20368,66050,1043,101
s16997,66051,4109,370
s10289,66052,5867,74
s34320,66053,7651,430
s28895,66054,5277,131
s5934,66055,4452,275
s8309,66056,7974,72
s37699,66057,7437,303
s39599,66058,9757,239
s32739,66059,8461,428
s13728,66060,1682,339
s39817,66061,1351,87
s18746,66062,315,73
s49594,66063,7669,326
s20317,66064,5643,458
s16410,66065,1943,471
s13361,66066,7226,80
s16272,66067,7848,447
s15715,66068,7553,445
s12127,66069,2701,213
s9533,66070,583,174
s40260,66071,2942,425
s3213,66072,6521,486
s11177,66073,2459,397
s232,66074,621,154
s840,66075,9277,337
s3578,66076,2956,52
s35504,66077,896,486
s15929,66078,4197,136
s34547,66079,7225,291
s15963,66080,172,293
s49893,66081,7586,373
s49842,66082,464,251
s28486,66083,7150,230
s27978,66084,8172,426
s31061,66085,1969,101
s22226,66086,4959,242
s18560,66087,5110,126
s5447,66088,7801,237
s48103,66089,9362,355
s44297,66090,8151,347
s10068,66091,1622,115
s19765,66092,6574,109
s36676,66093,1701,212
s10489,66094,7395,184
s24281,66095,6892,312
s9241,66096,8674,493
s25087,66097,7901,354
s24780,66098,2338,262
s32908,66099,3193,82
s19553,66100,1633,327
s34017,66101,8916,448
s23482,66102,6982,404
s19283,66103,2961,380
s1942,66104,8077,500
s20355,66105,8200,199
s33602,66106,3964,222
s39682,66107,4735,359
s26042,66108,3540,251
s42331,66109,1371,275
s1238,66110,2528,107
s12081,66111,3951,460
s18421,66112,7255,115
s42780,66113,2041,176
s10866,66114,6762,110
s4564,66115,8863,361
s25389,66116,7896,50
s49846,66117,6743,153
s4410,66118,6515,86
s13690,66119,5459,215
s36099,66120,8889,214
s33906,66121,9736,348
s25625,66122,9834,342
s16658,66123,5082,213
s17557,66124,9126,422
s23553,66125,778,164
s15042,66126,5864,360
s25413,66127,1955,370
s6539,66128,7363,304
s2763,66129,481,70
s4109,66130,7843,150
s24188,66131,7613,500
s27051,66132,2359,215
s1570,66133,5524,484
s21759,66134,7734,135
s13408,66135,2244,335
s28780,66136,9004,287
s5699,66137,547,487
s48361,66138,1199,477
s10331,66139,2419,313
s47111,66140,1941,287
s46422,66141,1327,318
s13381,66142,3116,210
s16520,66143,7220,472
s17317,66144,4495,215
s102,66145,1349,214
s34585,66146,7958,132
s5106,66147,1567,155
s37614,66148,4178,245
s33623,66149,4678,417
s16993,66150,2405,478
s20979,66151,8980,344
s32744,66152,6979,221
s42345,66153,2397,199
s21750,66154,8032,252
s38526,66155,6007,228
s7299,66156,5011,241
s2982,66157,3135,202
s42901,66158,2489,356
s21180,66159,2881,283
s20343,66160,1860,377
s44149,66161,5245,111
s19042,66162,7726,295
s20548,66163,2660,94
s49492,66164,8558,500
s35459,66165,776,426
s47085,66166,7298,234
s47458,66167,5904,230
s15082,66168,5589,434
s33622,66169,2040,336
s22240,66170,1975,481
s4174,66171,4577,279
s33946,66172,9872,289
s32039,66173,7641,228
s4104,66174,9065,215
s44383,66175,6930,481
s13941,66176,2088,331
s21656,66177,9526,246
s46239,66178,5610,295
s2328,66179,4645,399
s29626,66180,7123,364
s40268,66181,7636,388
s32601,66182,3929,133
s41009,66183,9315,151
s29282,66184,8697,165
s38149,66185,8600,155
s37865,66186,3538,124
s3921,66187,5595,112
s18195,66188,8333,256
s7791,66189,7128,231
s36637,66190,9504,489
s19051,66191,1268,314
s36976,66192,4057,125
s33320,66193,6028,152
s1729,66194,6383,253
s28123,66195,4704,492
s1345,66196,9751,219
s12766,66197,1064,456
s49481,66198,4613,279
s23785,66199,2687,257
s17709,66200,633,500
s12694,66201,7785,403
s46983,66202,2391,206
s10064,66203,5014,472
s30341,66204,6538,143
s24492,66205,3043,440
s27366,66206,7960,163
s29616,66207,4510,326
s4110,66208,1405,138
s31669,66209,8123,472
s30391,66210,1316,413
s7577,66211,4975,236
s33689,66212,780,455
s42107,66213,5667,500
s44174,66214,7866,437
s38021,66215,2690,241
s49146,66216,689,439
s18153,66217,4302,190
s21948,66218,4228,286
s42045,66219,3400,391
s47863,66220,7892,396
s13566,66221,8148,229
s27683,66222,2553,475
s20146,66223,4914,366
s42630,66224,3895,396
s37116,66225,5543,218
s48651,66226,4213,323
s14121,66227,7483,404
s25935,66228,3852,434
s25517,66229,8302,335
s14191,66230,2645,217
s13050,66231,2135,214
s14898,66232,9848,252
s49615,66233,8694,278
s13032,66234,4852,330
s46438,66235,152,436
s2416,66236,1199,167
s27206,66237,5625,434
s44167,66238,8019,347
s12498,66239,9074,462
s11568,66240,7410,286
s31487,66241,7148,438
s43201,66242,5960,109
s41345,66243,355,156
s31649,66244,302,469
s26342,66245,4276,52
s45809,66246,5777,73
s17656,66247,9663,130
s4244,66248,8905,318
s2131,66249,7574,417
s19209,66250,4444,304
s49916,66251,4282,247
s7527,66252,7041,243
s17617,66253,7247,224
s16032,66254,2569,385
s11719,66255,1434,213
s38054,66256,7834,146
s39803,66257,634,96
s27162,66258,299,334
s2714,66259,138,312
s47900,66260,7347,76
s33352,66261,1557,302
s5956,66262,1336,409
s6507,66263,7642,50
s46442,66264,262,411
s39892,66265,2107,377
s27649,66266,3156,298
s11011,66267,1634,348
s45726,66268,4417,126
s14412,66269,1380,420
s44254,66270,1625,409
s16405,66271,8108,230
s48835,66272,5018,192
s8910,66273,9382,334
s4770,66274,6941,473
s49666,66275,5810,436
s22519,66276,4559,248
s45140,66277,9909,465
s34530,66278,6809,255
s34075,66279,8067,416
s19406,66280,1955,142
s34107,66281,9927,370
s10412,66282,8212,363
s10484,66283,2734,113
s3957,66284,8758,231
s26794,66285,3163,376
s37232,66286,3592,118
s45440,66287,2407,226
s33464,66288,4078,218
s29937,66289,1337,477
s48658,66290,4843,366
s8124,66291,6924,273
s36490,66292,2782,389
s6517,66293,8208,425
s29091,66294,4768,404
s44817,66295,896,118
s29266,66296,3781,145
s11094,66297,2617,227
s2326,66298,2656,319
s48941,66299,8700,362
s5047,66300,1322,477
s46099,66301,2781,224
s35943,66302,7287,459
s10045,66303,6335,482
s32867,66304,6698,178
s20230,66305,5051,236
s29982,66306,4258,60
s38062,66307,5196,298
s14715,66308,144,390
s233,66309,2723,473
s20525,66310,7530,93
s27383,66311,5708,421
s20459,66312,6262,270
s43283,66313,464,143
s1577,66314,4453,299
s4493,66315,1735,50
s43798,66316,2030,145
s12736,66317,5767,305
s38239,66318,2616,316
s35476,66319,6870,442
s2463,66320,6057,431
s43788,66321,2686,164
s45,66322,8906,315
s4612,66323,8167,114
s44042,66324,6836,229
s5997,66325,2487,348
s5112,66326,7964,228
s46298,66327,5128,272
s11613,66328,3747,445
s46179,66329,8966,81
s44738,66330,8890,394
s28003,66331,9627,64
s20149,66332,7257,432
s35429,66333,1768,468
s49838,66334,8682,391
s15019,66335,4167,394
s31405,66336,986,310
s36838,66337,3065,307
s5016,66338,6093,327
s27149,66339,3979,292
s12867,66340,1321,142
s15646,66341,5806,158
s13648,66342,9801,214
s18458,66343,3552,221
s28384,66344,3627,434
s6561,66345,160,355
s38135,66346,8663,212
s4736,66347,4670,71
s37294,66348,3300,461
s48169,66349,9466,226
s5785,66350,1003,58
s42626,66351,2126,384
s4974,66352,3676,161
s5510,66353,8937,353
s48414,66354,363,214
s3143,66355,1120,159
s18982,66356,959,73
s28282,66357,9676,293
s24884,66358,8208,303
s49166,66359,7851,191
s10138,66360,5890,429
s32562,66361,2141,196
s8379,66362,8867,468
s5054,66363,9009,312
s46990,66364,5836,151
s29752,66365,8040,348
s517,66366,1700,201
s17955,66367,1108,423
s25097,66368,6751,476
s20165,66369,4196,175
s37902,66370,3209,68
s5445,66371,5765,247
s19158,66372,1065,419
s9589,66373,107,364
s38792,66374,6077,443
s33153,66375,4507,492
s102,66376,4047,214
s34924,66377,8074,315
s37716,66378,652,336
s41412,66379,3794,203
s31123,66380,6666,314
s6699,66381,9771,58
s46485,66382,5921,143
s9757,66383,7377,118
s17581,66384,2987,125
s18687,66385,7187,107
s31821,66386,2633,89
s6438,66387,5179,117
s2288,66388,2982,482
s32248,66389,316,423
s3685,66390,354,103
s47446,66391,8287,326
s17231,66392,2140,420
s30347,66393,8643,324
s30228,66394,4960,60
s6655,66395,7950,259
s1424,66396,878,307
s15896,66397,3641,419
s28319,66398,463,56
s46917,66399,858,58
s41165,66400,7070,56
s15171,66401,2258,440
s43671,66402,6111,498
s14428,66403,2570,263
s26863,66404,4524,404
s8963,66405,8482,73
s33283,66406,3413,70
s40641,66407,6295,363
s29258,66408,5010,485
s36376,66409,1221,386
s2795,66410,5967,394
s45254,66411,2888,273
s37689,66412,1792,396
s11945,66413,5283,108
s9879,66414,9119,368
s13743,66415,9374,415
s4666,66416,2215,362
s30484,66417,2308,64
s42041,66418,1265,66
s17249,66419,7148,189
s11483,66420,9433,204
s48794,66421,8593,137
s48672,66422,6613,362
s20483,66423,4127,142
s10315,66424,5502,420
s9334,66425,3123,83
s18461,66426,1519,463
s31411,66427,2718,175
s44681,66428,8911,226
s19052,66429,7580,385
s22525,66430,8377,382
s19908,66431,9046,180
s35833,66432,4908,283
s6859,66433,3114,444
s34967,66434,6163,224
s7097,66435,1109,207
s36529,66436,2238,270
s42503,66437,7224,476
s46727,66438,4291,465
s26642,66439,1023,68
s11767,66440,4935,366
s13895,66441,8376,245
s3715,66442,3602,435
s21005,66443,7329,484
s42816,66444,8372,475
s17311,66445,3169,485
s38345,66446,2899,498
s16452,66447,1276,289
s6318,66448,5378,421
s2398,66449,2218,96
s9519,66450,4879,450
s42494,66451,7001,500
s5875,66452,3689,373
s45462,66453,4353,178
s30167,66454,356,201
s16580,66455,9106,120
s7205,66456,4787,342
s31429,66457,3559,439
s10115,66458,3424,476
s25019,66459,4208,495
s37759,66460,199,141
s2837,66461,3569,320
s33227,66462,126,308
s12345,66463,958,309
s38420,66464,163,331
s19993,66465,7997,267
s23425,66466,7087,492
s13300,66467,3381,216
s40662,66468,9121,454
s5457,66469,6582,399
s30147,66470,8596,375
s23697,66471,4462,214
s6616,66472,9534,463
s27289,66473,9527,482
s30024,66474,5513,106
s44616,66475,8532,396
s36338,66476,3930,203
s30467,66477,5775,343
s13099,66478,1420,204
s2582,66479,392,340
s20474,66480,3243,321
s29009,66481,9996,462
s46489,66482,963,284
s32522,66483,6610,394
s45752,66484,5268,387
s19738,66485,6870,345
s43828,66486,4615,336
s21837,66487,8770,410
s11448,66488,7719,499
s26975,66489,6897,430
s45451,66490,725,121
s24016,66491,992,308
s28467,66492,6229,357
s39455,66493,7346,94
s36331,66494,9417,327
s27030,66495,6292,293
s23012,66496,7030,163
s30304,66497,4563,148
s40079,66498,1610,315
s22452,66499,6422,364
s47590,66500,2491,405
s35081,66501,9219,446
s47669,66502,6865,195
s8049,66503,1786,301
s6737,66504,995,481
s8018,66505,3229,290
s18824,66506,1979,255
s23259,66507,5534,271
s2502,66508,9037,70
s16377,66509,4829,118
s32583,66510,8281,113
s23074,66511,8828,111
s37243,66512,5849,265
s36459,66513,8550,225
s43551,66514,7393,129
s41694,66515,3493,154
s37720,66516,1180,353
s32692,66517,9606,482
s14080,66518,7155,362
s36289,66519,1476,229
s42806,66520,8182,74
s19091,66521,7847,147
s22568,66522,9482,310
s34799,66523,2982,215
s49974,66524,6176,130
s3292,66525,4346,496
s42359,66526,7909,183
s39403,66527,7877,215
s6666,66528,6190,332
s7288,66529,7665,219
s4973,66530,4867,454
s2084,66531,2528,378
s48286,66532,1760,87
s26581,66533,1330,350
s21385,66534,7848,456
s1390,66535,5244,106
s42526,66536,6750,293
s2781,66537,897,296
s30970,66538,8399,299
s10945,66539,2476,289
s41715,66540,5167,311
s21434,66541,6257,305
s6529,66542,7661,469
s21780,66543,1321,114
s22127,66544,4411,350
s21676,66545,1179,360
s49336,66546,9238,132
s46257,66547,5810,355
s39040,66548,1214,190
s12478,66549,1198,113
s13085,66550,7756,442
s4453,66551,248,279
s4691,66552,4539,205
s42342,66553,817,324
s18597,66554,1110,338
s20699,66555,2925,334
s21442,66556,7597,247
s42908,66557,3650,357
s8770,66558,7674,58
s35770,66559,2689,379
s17040,66560,4465,99
s28499,66561,2771,300
s43016,66562,1398,233
s16499,66563,3405,263
s34852,66564,1982,150
s28259,66565,5526,152
s1511,66566,1006,455
s1671,66567,8314,239
s18640,66568,8691,87
s24191,66569,7877,299
s14402,66570,4593,133
s33899,66571,5633,92
s8629,66572,4508,84
s27853,66573,2810,322
s32521,66574,4802,326
s49417,66575,9121,382
s24163,66576,3186,327
s17370,66577,8592,461
s48430,66578,780,308
s14252,66579,257,492
s31684,66580,4500,456
s11180,66581,6367,473
s19440,66582,4024,254
s43528,66583,1592,297
s13141,66584,1217,227
s30110,66585,2572,289
s35184,66586,8605,81
s11080,66587,6225,120
s6954,66588,8241,115
s30269,66589,1970,441
s41648,66590,1217,133
s28944,66591,9432,334
s4333,66592,5475,58
s20158,66593,1832,171
s34302,66594,2406,472
s22098,66595,7710,379
s16501,66596,7470,292
s18144,66597,1026,133
s63,66598,9364,439
s3152,66599,4747,134
s17999,66600,5560,468
s37747,66601,8241,361
s49525,66602,4518,261
s4422,66603,5259,436
s31504,66604,9890,114
s29892,66605,5542,398
s44679,66606,8896,425
s46444,66607,5127,104
s22723,66608,5730,318
s8627,66609,4658,474
s1244,66610,2294,277
s37629,66611,912,242
s6533,66612,9374,80
s4008,66613,9540,406
s6628,66614,176,402
s4888,66615,5495,205
s11722,66616,3993,317
s38406,66617,7688,171
s16432,66618,7525,410
s38214,66619,1868,83
s23158,66620,1862,193
s35418,66621,2192,76
s29674,66622,2905,369
s6145,66623,5350,405
s20538,66624,3150,231
s5638,66625,4886,455
s29203,66626,8941,222
s37384,66627,1581,301
s22104,66628,3115,497
s44245,66629,224,227
s35111,66630,8001,208
s12463,66631,5938,97
s41704,66632,7026,381
s18300,66633,5522,361
s21600,66634,3302,75
s14935,66635,9670,150
s10613,66636,5209,383
s21292,66637,429,250
s17244,66638,6386,414
s25894,66639,9707,68
s40071,66640,7910,490
s25071,66641,3613,166
s38938,66642,4823,287
s45364,66643,6426,88
s22525,66644,7601,382
s31898,66645,1967,472
s32284,66646,509,158
s29384,66647,5959,427
s41710,66648,5175,205
s8922,66649,5984,389
s29768,66650,8129,496
s39372,66651,4545,361
s17983,66652,5030,423
s9187,66653,6534,464
s31161,66654,4149,447
s10451,66655,6182,83
s45329,66656,7737,348
s17077,66657,6926,363
s526,66658,1624,480
s20769,66659,5278,250
s4008,66660,4021,404
s35587,66661,9819,240
s11309,66662,8691,158
s39195,66663,205,331
s24055,66664,6603,156
s40603,66665,5422,343
s14510,66666,2719,285
s32376,66667,4410,315
s10227,66668,1421,322
s43811,66669,7866,299
s11165,66670,8483,421
s42719,66671,1253,453
s21611,66672,9386,355
s37018,66673,7355,299
s10916,66674,1901,253
s8148,66675,7451,83
s30334,66676,6720,196
s6277,66677,4036,402
s10136,66678,4788,404
s16370,66679,1309,81
s42299,66680,911,60
s23569,66681,4467,129
s45046,66682,451,111
s13519,66683,6668,360
s21172,66684,2075,380
s16260,66685,3301,58
s47611,66686,9503,158
s19426,66687,2802,74
s25914,66688,1068,295
s35213,66689,2243,412
s492,66690,7509,393
s8978,66691,8225,232
s19582,66692,3568,285
s47656,66693,8237,500
s31232,66694,8363,116
s27340,66695,2896,372
s46247,66696,9491,363
s19592,66697,9460,401
s15619,66698,8968,254
s21412,66699,7561,52
s17131,66700,3924,256
s9649,66701,277,406
s45928,66702,6228,182
s16925,66703,8619,469
s40690,66704,3652,170
s40410,66705,1129,215
s13359,66706,3178,193
s15058,66707,970,457
s6661,66708,5360,378
s14007,66709,7168,63
s5805,66710,7946,278
s47839,66711,5473,337
s34856,66712,9518,477
s914,66713,9948,339
s49487,66714,3774,86
s17227,66715,1646,481
s15558,66716,495,201
s44859,66717,3451,258
s35114,66718,643,74
s9893,66719,4646,244
s13626,66720,4187,190
s2604,66721,493,310
s17221,66722,2091,255
s30032,66723,8734,124
s20124,66724,5563,349
s8384,66725,5649,319
s43985,66726,2636,450
s17750,66727,7839,433
s11525,66728,975,273
s6420,66729,1372,446
s38584,66730,5444,233
s17101,66731,7074,201
s31722,66732,8887,206
s38763,66733,5943,495
s34725,66734,3183,304
s32125,66735,7764,118
s14673,66736,6129,262
s47995,66737,2866,99
s45245,66738,7435,191
s1756,66739,5510,92
s26433,66740,9048,171
s24726,66741,5654,272
s38320,66742,212,480
s44782,66743,2239,64
s13083,66744,6201,384
s7262,66745,3393,300
s38564,66746,6970,271
s31880,66747,9674,380
s49555,66748,6176,434
s17991,66749,9676,477
s46521,66750,5417,231
s33144,66751,7914,431
s8631,66752,917,171
s3183,66753,2746,426
s22429,66754,7391,487
s46598,66755,2044,403
s12803,66756,1043,496
s2348,66757,3085,448
s41883,66758,4489,384
s11141,66759,2638,404
s17251,66760,6344,220
s30038,66761,6214,447
s3188,66762,6865,118
s35267,66763,151,487
s7282,66764,2029,86
s28022,66765,2048,332
s18021,66766,4525,250
s30425,66767,4905,324
s36101,66768,1336,91
s2213,66769,3498,374
s31503,66770,7335,379
s35598,66771,1456,365
s48048,66772,3266,82
s39002,66773,1069,73
s47298,66774,2988,489
s25148,66775,5969,83
s10784,66776,3683,471
s476,66777,4537,127
s29166,66778,6021,353
s21610,66779,6958,389
s37373,66780,3899,470
s35472,66781,718,208
s10393,66782,4400,319
s29198,66783,4776,355
s40924,66784,4555,400
s13920,66785,2004,350
s33846,66786,657,108
s5417,66787,6929,258
s10300,66788,7849,257
s42492,66789,4818,172
s49213,66790,7210,268
s589,66791,4378,461
s22910,66792,2131,302
s43799,66793,7042,93
s16396,66794,3824,391
s48562,66795,3763,350
s25520,66796,1053,444
s22995,66797,9452,373
s1094,66798,1187,268
s39813,66799,8467,253
s15055,66800,4856,217
s39377,66801,4832,256
s16809,66802,957,340
s1420,66803,8922,56
s18893,66804,4739,364
s14825,66805,1988,183
s38591,66806,4064,353
s3569,66807,4233,97
s35414,66808,8351,385
s40595,66809,3506,187
s47060,66810,4810,100
s32978,66811,205,458
s37344,66812,7080,156
s26606,66813,8730,307
s15152,66814,8425,478
s25893,66815,7963,361
s13444,66816,7689,126
s11863,66817,9525,142
s17265,66818,6678,204
s27375,66819,3435,366
s22885,66820,2839,114
s17445,66821,3143,77
s42734,66822,4039,218
s45843,66823,7134,346
s4481,66824,6109,322
s12985,66825,5425,96
s9852,66826,3878,497
s42116,66827,6606,206
s16036,66828,7347,54
s22123,66829,1097,447
s36391,66830,3295,211
s29975,66831,3960,85
s25645,66832,171,278
s23649,66833,8509,444
s3594,66834,2068,122
s2021,66835,231,278
s21496,66836,6609,104
s5611,66837,5800,175
s12872,66838,9785,289
s3915,66839,6669,287
s25144,66840,3472,154
s21076,66841,4360,419
s17304,66842,9171,154
s22873,66843,4570,159
s3766,66844,5921,90
s8205,66845,7636,169
s43746,66846,1662,293
s42466,66847,9769,436
s32461,66848,4549,164
s18766,66849,3673,212
s40766,66850,4044,149
s45884,66851,3829,409
s47463,66852,7639,430
s21853,66853,4723,379
s47893,66854,7456,194
s1286,66855,8516,123
s15264,66856,8610,153
s13977,66857,797,223
s32167,66858,2807,162
s44649,66859,5623,378
s12768,66860,7390,242
s37653,66861,8878,310
s44084,66862,8703,478
s33268,66863,6891,277
s34722,66864,7824,425
s48671,66865,259,347
s4327,66866,328,118
s6365,66867,3043,403
